domain	kingdom	phylum	class	order	family	genus	species	sub_species	FullScientificName
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Sirenia Illiger, 1811"	Dugongidae 	Halitherium 	schinzii forme delheidi 	 	Halitherium schinzii forme delheidi
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Odobenidae 	Trichecodon 	koninckii 	 	Trichecodon koninckii
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Perissodactyla Owen, 1848"	Equidae 	Cymbalophus 	cuniculus 	 	Cymbalophus cuniculus
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Odobenidae 	Alachtherium 	cretsii 	 	Alachtherium cretsii
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Sirenia Illiger, 1811"	Trichechidae 	Trichechus 	antverpiensis 	 	Trichechus antverpiensis
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Odobenidae 	Alachtherium 	cretsii 	 	Alachtherium cretsii
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Odobenidae 	Alachtherium 	cretsii 	 	Alachtherium cretsii
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	Cetartiodactyla 	Pontoporiidae 	Protophocaena 	minima 	 	Protophocaena minima
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Phocidae 	Mesotaria 	ambigua 	 	Mesotaria ambigua
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Phocidae 	Mesotaria 	ambigua 	 	Mesotaria ambigua
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Phocidae 	Mesotaria 	ambigua 	 	Mesotaria ambigua
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Phocidae 	Mesotaria 	ambigua 	 	Mesotaria ambigua
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Phocidae 	Mesotaria 	ambigua 	 	Mesotaria ambigua
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Phocidae 	Mesotaria 	ambigua 	 	Mesotaria ambigua
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Phocidae 	Mesotaria 	ambigua 	 	Mesotaria ambigua
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Phocidae 	Mesotaria 	ambigua 	 	Mesotaria ambigua
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Perissodactyla Owen, 1848"	Palaeotheriidae 	Lophiotherium 	cervulum 	 	Lophiotherium cervulum
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Perissodactyla Owen, 1848"	Palaeotheriidae 	Lophiotherium 	pygmaeum 	 	Lophiotherium pygmaeum
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Phocidae 	Palaeophoca 	nystii 	 	Palaeophoca nystii
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Phocidae 	Palaeophoca 	nystii 	 	Palaeophoca nystii
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Phocidae 	Palaeophoca 	nystii 	 	Palaeophoca nystii
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Phocidae 	Palaeophoca 	nystii 	 	Palaeophoca nystii
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Phocidae 	Palaeophoca 	nystii 	 	Palaeophoca nystii
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Phocidae 	Palaeophoca 	nystii 	 	Palaeophoca nystii
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Phocidae 	Palaeophoca 	nystii 	 	Palaeophoca nystii
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Phocidae 	Palaeophoca 	nystii 	 	Palaeophoca nystii
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Perissodactyla Owen, 1848"	Palaeotheriidae 	Lophiotherium 	pygmaeum 	 	Lophiotherium pygmaeum
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Odobenidae 	Alachtherium 	cretsii 	 	Alachtherium cretsii
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Odobenidae 	Alachtherium 	cretsii 	 	Alachtherium cretsii
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Odobenidae 	Alachtherium 	cretsii 	 	Alachtherium cretsii
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Odobenidae 	Alachtherium 	cretsii 	 	Alachtherium cretsii
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Odobenidae 	Alachtherium 	cretsii 	 	Alachtherium cretsii
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Odobenidae 	Alachtherium 	cretsii 	 	Alachtherium cretsii
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Odobenidae 	Alachtherium 	cretsii 	 	Alachtherium cretsii
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Odobenidae 	Alachtherium 	cretsii 	 	Alachtherium cretsii
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Odobenidae 	Alachtherium 	cretsii 	 	Alachtherium cretsii
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Odobenidae 	Alachtherium 	cretsii 	 	Alachtherium cretsii
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Odobenidae 	Alachtherium 	cretsii 	 	Alachtherium cretsii
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Phocidae 	Callophoca 	obscura 	 	Callophoca obscura
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Phocidae 	Callophoca 	obscura 	 	Callophoca obscura
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Phocidae 	Callophoca 	obscura 	 	Callophoca obscura
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Phocidae 	Callophoca 	obscura 	 	Callophoca obscura
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Phocidae 	Callophoca 	obscura 	 	Callophoca obscura
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Phocidae 	Callophoca 	obscura 	 	Callophoca obscura
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Perissodactyla Owen, 1848"	Palaeotheriidae 	Lophiotherium 	pygmaeum 	 	Lophiotherium pygmaeum
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Phocidae 	Platyphoca 	vulgaris 	 	Platyphoca vulgaris
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Phocidae 	Platyphoca 	vulgaris 	 	Platyphoca vulgaris
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Phocidae 	Platyphoca 	vulgaris 	 	Platyphoca vulgaris
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Phocidae 	Platyphoca 	vulgaris 	 	Platyphoca vulgaris
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Phocidae 	Platyphoca 	vulgaris 	 	Platyphoca vulgaris
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Phocidae 	Platyphoca 	vulgaris 	 	Platyphoca vulgaris
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Phocidae 	Gryphoca 	similis 	 	Gryphoca similis
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Phocidae 	Gryphoca 	similis 	 	Gryphoca similis
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Phocidae 	Gryphoca 	similis 	 	Gryphoca similis
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Phocidae 	Gryphoca 	similis 	 	Gryphoca similis
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Phocidae 	Gryphoca 	similis 	 	Gryphoca similis
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Phocidae 	Gryphoca 	similis 	 	Gryphoca similis
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Phocidae 	Gryphoca 	similis 	 	Gryphoca similis
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Phocidae 	Gryphoca 	similis 	 	Gryphoca similis
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Phocidae 	Gryphoca 	similis 	 	Gryphoca similis
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Perissodactyla Owen, 1848"	Palaeotheriidae 	Lophiotherium 	pygmaeum 	 	Lophiotherium pygmaeum
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Phocidae 	Gryphoca 	similis 	 	Gryphoca similis
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Phocidae 	Phocanella 	pumila 	 	Phocanella pumila
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Phocidae 	Phocanella 	pumila 	 	Phocanella pumila
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Phocidae 	Phocanella 	pumila 	 	Phocanella pumila
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Phocidae 	Phocanella 	pumila 	 	Phocanella pumila
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Phocidae 	Phocanella 	pumila 	 	Phocanella pumila
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Phocidae 	Phocanella 	pumila 	 	Phocanella pumila
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Phocidae 	Phocanella 	pumila 	 	Phocanella pumila
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Phocidae 	Phocanella 	minor 	 	Phocanella minor
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Phocidae 	Phocanella 	minor 	 	Phocanella minor
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Phocidae 	Phocanella 	minor 	 	Phocanella minor
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Phocidae 	Phocanella 	minor 	 	Phocanella minor
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Phocidae 	Phocanella 	minor 	 	Phocanella minor
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Phocidae 	Nanophoca 	vitulinoides 	 	Nanophoca vitulinoides
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Phocidae 	Nanophoca 	vitulinoides 	 	Nanophoca vitulinoides
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Phocidae 	Nanophoca 	vitulinoides 	 	Nanophoca vitulinoides
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Phocidae 	Nanophoca 	vitulinoides 	 	Nanophoca vitulinoides
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Phocidae 	Nanophoca 	vitulinoides 	 	Nanophoca vitulinoides
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Phocidae 	Nanophoca 	vitulinoides 	 	Nanophoca vitulinoides
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Phocidae 	Nanophoca 	vitulinoides 	 	Nanophoca vitulinoides
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Phocidae 	Nanophoca 	vitulinoides 	 	Nanophoca vitulinoides
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Phocidae 	Nanophoca 	vitulinoides 	 	Nanophoca vitulinoides
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Phocidae 	Nanophoca 	vitulinoides 	 	Nanophoca vitulinoides
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Phocidae 	Nanophoca 	vitulinoides 	 	Nanophoca vitulinoides
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Phocidae 	Nanophoca 	vitulinoides 	 	Nanophoca vitulinoides
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Phocidae 	Nanophoca 	vitulinoides 	 	Nanophoca vitulinoides
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Perissodactyla Owen, 1848"	Palaeotheriidae 	Lophiotherium 	pygmaeum 	 	Lophiotherium pygmaeum
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Perissodactyla Owen, 1848"	Palaeotheriidae 	Lophiotherium 	pygmaeum 	 	Lophiotherium pygmaeum
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Perissodactyla Owen, 1848"	Palaeotheriidae 	Lophiotherium 	 	 	Lophiotherium
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Phocidae 	Monatherium 	delognii 	 	Monatherium delognii
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Phocidae 	Monatherium 	delognii 	 	Monatherium delognii
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Phocidae 	Monatherium 	delognii 	 	Monatherium delognii
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Perissodactyla Owen, 1848"	Equidae 	Propalaeotherium 	isselanum 	 	Propalaeotherium isselanum
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Perissodactyla Owen, 1848"	Lophiodontidae 	Lophiodon 	medium 	 	Lophiodon medium
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Phocidae 	Frisiphoca 	affine 	 	Frisiphoca affine
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Phocidae 	Frisiphoca 	affine 	 	Frisiphoca affine
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Phocidae 	Frisiphoca 	affine 	 	Frisiphoca affine
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Phocidae 	Frisiphoca 	affine 	 	Frisiphoca affine
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Phocidae 	Frisiphoca 	affine 	 	Frisiphoca affine
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Perissodactyla Owen, 1848"	Helaletidae 	Chasmotherium 	minimum 	 	Chasmotherium minimum
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Phocidae 	Frisiphoca 	aberrata 	 	Frisiphoca aberrata
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Phocidae 	Frisiphoca 	aberrata 	 	Frisiphoca aberrata
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Phocidae 	Frisiphoca 	aberrata 	 	Frisiphoca aberrata
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Phocidae 	Frisiphoca 	aberrata 	 	Frisiphoca aberrata
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Phocidae 	Frisiphoca 	aberrata 	 	Frisiphoca aberrata
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Phocidae 	Frisiphoca 	aberrata 	 	Frisiphoca aberrata
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Phocidae 	Frisiphoca 	aberrata 	 	Frisiphoca aberrata
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Phocidae 	Frisiphoca 	aberrata 	 	Frisiphoca aberrata
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Phocidae 	Prophoca 	rousseaui 	 	Prophoca rousseaui
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Phocidae 	Prophoca 	rousseaui 	 	Prophoca rousseaui
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Phocidae 	Prophoca 	rousseaui 	 	Prophoca rousseaui
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Phocidae 	Prophoca 	rousseaui 	 	Prophoca rousseaui
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	Cetartiodactyla 	Cervidae 	Cervus 	ertborni 	 	Cervus ertborni
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Phocinae 	Leptophoca 	proxima 	 	Leptophoca proxima
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Phocinae 	Leptophoca 	proxima 	 	Leptophoca proxima
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Phocidae 	Phoca 	straeleni 	 	Phoca straeleni
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Phocidae 	Phoca 	straeleni 	 	Phoca straeleni
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Carnivora Bowdich, 1821"	Phocidae 	Phoca 	straeleni 	 	Phoca straeleni
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Sirenia Illiger, 1811"	Dugongidae 	Halitherium 	schinzii forme delheidi 	 	Halitherium schinzii forme delheidi
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Creodonta Cope, 1875"	Creodonta 	 	 	 	Creodonta
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	 	 	 	 	 	"Mammalia Linnaeus, 1758"
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Sirenia Illiger, 1811"	Dugongidae 	Halitherium 	schinzii forme delheidi 	 	Halitherium schinzii forme delheidi
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Sirenia Illiger, 1811"	Dugongidae 	Halitherium 	schinzii forme delheidi 	 	Halitherium schinzii forme delheidi
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Odontoceti Flower, 1867"	Acrodelphinidae 	Cyrtodelphis 	sulcatus 	 	Cyrtodelphis sulcatus
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Odontoceti Flower, 1867"	Acrodelphinidae 	Cyrtodelphis 	sulcatus 	 	Cyrtodelphis sulcatus
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Odontoceti Flower, 1867"	Acrodelphinidae 	Cyrtodelphis 	sulcatus 	 	Cyrtodelphis sulcatus
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Odontoceti Flower, 1867"	Eurhinodelphinidae 	Eurhinodelphis 	cocheteuxi 	 	Eurhinodelphis cocheteuxi
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Odontoceti Flower, 1867"	Eurhinodelphinidae 	Eurhinodelphis 	cocheteuxi 	 	Eurhinodelphis cocheteuxi
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Odontoceti Flower, 1867"	Eurhinodelphinidae 	Eurhinodelphis 	cocheteuxi 	 	Eurhinodelphis cocheteuxi
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Odontoceti Flower, 1867"	Eurhinodelphinidae 	Eurhinodelphis 	cocheteuxi 	 	Eurhinodelphis cocheteuxi
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Odontoceti Flower, 1867"	Eurhinodelphinidae 	Eurhinodelphis 	cocheteuxi 	 	Eurhinodelphis cocheteuxi
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Odontoceti Flower, 1867"	Eurhinodelphinidae 	Eurhinodelphis 	cocheteuxi 	 	Eurhinodelphis cocheteuxi
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Odontoceti Flower, 1867"	Eurhinodelphinidae 	Eurhinodelphis 	cocheteuxi 	 	Eurhinodelphis cocheteuxi
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Odontoceti Flower, 1867"	Eurhinodelphinidae 	Eurhinodelphis 	cocheteuxi 	 	Eurhinodelphis cocheteuxi
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Odontoceti Flower, 1867"	Eurhinodelphinidae 	Eurhinodelphis 	cocheteuxi 	 	Eurhinodelphis cocheteuxi
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Odontoceti Flower, 1867"	Eurhinodelphinidae 	Eurhinodelphis 	cocheteuxi 	 	Eurhinodelphis cocheteuxi
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Odontoceti Flower, 1867"	Eurhinodelphinidae 	Eurhinodelphis 	cocheteuxi 	 	Eurhinodelphis cocheteuxi
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Odontoceti Flower, 1867"	Eurhinodelphinidae 	Eurhinodelphis 	cocheteuxi 	 	Eurhinodelphis cocheteuxi
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Odontoceti Flower, 1867"	Eurhinodelphinidae 	Eurhinodelphis 	cocheteuxi 	 	Eurhinodelphis cocheteuxi
Eucaryota	Animalia	" Chordata Haeckel, 1874"	"Mammalia Linnaeus, 1758"	"Odontoceti Flower, 1867"	Eurhinodelphinidae 	Eurhinodelphis 	cocheteuxi 	 	Eurhinodelphis cocheteuxi
